0.24108171463012695,0.01,-0.17682945361935526,-0.2158671549049807,0.3618051634418143,0.04385413512504081,0.0,1.4506150755251441,1.3466627915774303,-1.5707963267948966,1.5707963267948966,0.008266380312485425,0.0
0.3905177116394043,0.1216096328525177,-0.1806658726222006,0.018160274682143568,0.35664004482490885,0.04415123088999802,-0.0,1.4491866939423792,1.3497589213531591,-1.5707963267948966,1.5707963267948966,0.008160274682143568,-0.0
0.5869443416595459,0.12127196707157213,-0.1884811339722771,0.018484023916596176,0.34644270274344974,0.04324473303353071,-0.0,1.4495243597233243,1.3533238246419685,-1.5707963267948966,1.5707963267948966,0.008484023916596176,-0.0
0.7615654468536377,0.12378405539679753,-0.18117221851427548,0.01833027289395466,0.3433759617876143,0.04367523589692696,-0.0,1.4470122713980977,1.356122115224473,-1.5707963267948966,1.5707963267948966,0.008330272893954658,-0.0
0.9200286865234375,0.12889842709942834,-0.0736594943444929,0.01752124857016377,0.3422194673788299,0.04594050400354145,-0.0,1.441897899695468,1.3543886555971716,-1.5707963267948966,1.5707963267948966,0.007521248570163771,-0.0
1.0797641277313232,0.14495018684028302,-0.037461324240722044,0.017758020744109523,0.34476448217210576,0.045277541916493344,-0.0,1.4258461399546134,1.3514605319572124,-1.5707963267948966,1.5707963267948966,0.007758020744109521,-0.0
1.2361907958984375,0.18431679075485438,-0.20702378338126273,-0.21954759760718098,0.3560390844230344,0.04365368186108805,-0.0,1.386479536040042,1.3429107584238187,-1.5707963267948966,1.5707963267948966,0.008337970763897128,-0.0
1.383033037185669,0.2789098393484653,-0.32432631302931547,-0.23685663406562785,0.36614457979189596,0.06695317591504017,-0.0,1.2918864874464318,1.3339229698417832,-1.5707963267948966,1.5707963267948966,1.6722887485651744e-05,-0.0
1.5370705127716064,0.3899483222086505,-0.4659727318781555,-0.24462525838698396,0.3816546957984139,0.07465757456367515,-0.0,1.157718413779238,1.326171068407913,-1.5707963267948966,1.5707963267948966,-0.002734848058455411,-0.0
1.6751127243041992,0.5180448928993058,-0.664433504545498,-0.2378030647932549,0.3757270222042593,0.09542822971933376,-0.0,0.9363340506628862,1.332993262001641,0.0,1.5707963267948966,-0.010152939185476342,-0.0
1.8141942024230957,0.570832058246841,-0.8533768671015219,-0.23264495490072995,0.3685699085989145,0.12302916303012171,-0.0,0.7779602620151816,1.3381513718941664,0.0,1.5707963267948966,-0.02001041536790061,-0.0
1.991793155670166,0.5933357008828813,-1.0397566530006828,-0.22937330245023402,0.36255755154615993,0.15056786946516454,-0.0,0.6536852743782438,1.3414230243446623,0.0,1.5707963267948966,-0.02984566766613019,-0.0
2.1634933948516846,0.672383056355439,-1.2147130767858496,-0.2274743498758934,0.36002025128100634,0.15728313710959385,-0.0,0.5099949234676198,1.3433219769190032,-1.5707963267948966,1.5707963267948966,-0.032243977539140656,-0.0
2.309356212615967,0.7876941770214417,-1.1993800335788944,-0.22488837205569145,0.3596796752166425,0.16563356098925003,-0.0,0.34979731414489995,1.3459079547392048,-1.5707963267948966,1.5707963267948966,-0.035226271781875006,-0.0
2.4731738567352295,0.8656364222119197,-1.2405127465066943,0.01,0.361131967341112,0.20816501428509335,-0.0,0.24550823829762497,1.3470681937362905,-1.5707963267948966,1.5707963267948966,-0.05041607653039048,-0.0
2.622610092163086,0.9256150434272659,-1.2880457163381906,0.01,0.36274080173200635,0.2172244269169905,-0.0,0.17235504760874104,1.3481603753103089,-1.5707963267948966,1.5707963267948966,-0.053651581041782324,-0.0
2.782500982284546,0.9640611002053476,-1.2494647873617586,0.01,0.35958379535585977,0.2329091759110056,-0.0,0.07408175728440271,1.3495606431538667,-1.5707963267948966,1.5707963267948966,-0.059253277111073435,-0.0
2.9660391807556152,0.9675466817998238,-1.2728003606140015,0.01,0.3533252254815461,0.26632403966007834,-0.0,0.026550023110623888,1.3521543266276086,-1.5707963267948966,1.5707963267948966,-0.07118715702145655,-0.0
3.1220598220825195,0.9594317888329812,-1.4250471283129922,0.01,0.350844868241375,0.3118861669013214,-0.0,0.031683012470247185,1.3526370945541775,-1.5707963267948966,1.5707963267948966,-0.0874593453219005,-0.0
3.282250165939331,0.9395995742741653,-1.56,0.01,0.3338726663193573,0.3209111592617964,-0.0,0.07351460752290265,1.3602707224904593,-1.5707963267948966,1.5707963267948966,-0.09068255687921302,-0.0
3.447816848754883,0.9340054163580528,-1.56,0.01,0.3263592193157946,0.3256925815339937,-0.0,0.09413373093493856,1.3650313215899073,-1.5707963267948966,1.5707963267948966,-0.09239020769071205,-0.0
3.591773748397827,0.9440554403979792,-1.56,0.01,0.31198375354423113,0.33228301571110735,-0.0,0.07151365167228743,1.3708487576587087,-1.5707963267948966,1.5707963267948966,-0.09474393418253835,-0.0
3.7547543048858643,0.9449019715644718,-1.56,0.01,0.3079417554111708,0.33824650769297215,-0.0,0.08430920229003992,1.3723751251371508,-1.5707963267948966,1.5707963267948966,-0.09687375274749006,-0.0
3.9089534282684326,0.9700510891176596,-1.56,0.01,0.3047167454158239,0.34354475409491503,-0.0,0.09112861306255085,1.3743232238624041,-1.5707963267948966,1.5707963267948966,-0.0987659836053268,-0.0
4.065030813217163,0.9561541440786717,-1.56,0.01,0.2985124232794889,0.3453443663009002,-0.0,0.10221730876790933,1.3782433564484953,-1.5707963267948966,1.5707963267948966,-0.09940870225032152,-0.0
4.232515573501587,0.9488146256817146,-1.56,0.01,0.2943851911560733,0.34650198372057284,-0.0,0.09232044458448148,1.3801277464554957,-1.5707963267948966,1.5707963267948966,-0.09982213704306173,-0.0
4.378240346908569,0.9390301846876266,-1.56,0.01,0.2903934175228412,0.3493731506377793,-0.0,0.09729858540778885,1.3815792654975234,-1.5707963267948966,1.5707963267948966,-0.10084755379920689,-0.0
4.532287836074829,0.9309615532314878,-1.56,0.01,0.2881391292706162,0.35834602028372764,-0.0,0.0938231471247233,1.3826704701352126,-1.5707963267948966,1.5707963267948966,-0.10405215010133131,-0.0
4.6841957569122314,0.9270778508810773,-1.56,0.01,0.2859371560504374,0.3618886080504776,-0.0,0.0872685214055232,1.383687981404637,-1.5707963267948966,1.5707963267948966,-0.10531736001802773,-0.0
4.854775905609131,0.9239392143270942,-1.56,0.01,0.2835481091143388,0.35992726574797684,-0.0,0.08661975765793337,1.384948374201795,-1.5707963267948966,1.5707963267948966,-0.10461688062427744,-0.0
5.000865459442139,0.9233627712191156,-1.56,0.01,0.28437893685432286,0.3607630006591109,-0.0,0.09243279814087366,1.3842548253592026,-1.5707963267948966,1.5707963267948966,-0.10491535737825389,-0.0
5.159318447113037,0.9250739383487608,-1.56,0.01,0.28648569855075906,0.3573799064062209,-0.0,0.0940109792176311,1.3839283765002757,-1.5707963267948966,1.5707963267948966,-0.10370710943079318,-0.0
5.312962293624878,0.9287208092641996,-1.56,0.01,0.2860579763571865,0.35688070798933025,-0.0,0.09587349904282647,1.3846038345056744,-1.5707963267948966,1.5707963267948966,-0.10352882428190366,-0.0
5.470906972885132,0.9287320166163976,-1.56,0.01,0.28356383144105246,0.35815532505188297,-0.0,0.09157551398914258,1.3867932940443304,-1.5707963267948966,1.5707963267948966,-0.10398404466138678,-0.0
5.63943338394165,0.9258330580715357,-1.56,0.01,0.28163934109549166,0.360800404383353,-0.0,0.10823886456091414,1.38747304934655,-1.5707963267948966,1.5707963267948966,-0.10492871585119751,-0.0
5.78958797454834,0.9280613898174823,-1.5428227050674115,0.01,0.2801090378883028,0.3511944916440408,-0.0,0.10447818142102702,1.3881960683520467,-1.5707963267948966,1.5707963267948966,-0.10149803273001458,-0.0
5.944986343383789,0.9214211917909412,-1.2900815945361395,0.01,0.27943918633428044,0.3443506243426035,-0.0,0.13421467651250446,1.3882903838012803,-1.5707963267948966,1.5707963267948966,-0.09905379440807267,-0.0
6.0994932651519775,0.8602962265519088,-1.2629233849721795,0.01,0.2764647493352964,0.34308170997822907,-0.0,0.20596031344764287,1.3916104496173334,-1.5707963267948966,1.5707963267948966,-0.09860061070651038,-0.0
6.255427837371826,0.8459492433895743,-1.0430307111895614,0.01,0.27891193853863094,0.3236172490532476,-0.0,0.333813230833699,1.3953787815776015,-1.5707963267948966,1.5707963267948966,-0.09164901751901701,-0.0
6.407668590545654,0.7169987735525553,-1.0538325552828594,0.01,0.2852904642766355,0.27407576461791716,-0.0,0.5117797149269315,1.3972435228587536,-1.5707963267948966,1.5707963267948966,-0.0739556302206847,-0.0
6.565120697021484,0.6499175134202003,-1.0605975298788235,0.01,0.3147072179652507,0.2429187845351161,-0.0,0.7121782771915626,1.4035212113463262,-1.5707963267948966,1.5707963267948966,-0.06282813733397004,-0.0
6.717299461364746,0.5793535495561803,-0.9151891243185115,0.01,0.32848486571056357,0.23321811074862292,-0.0,0.86949780621686,1.4027328018353704,0.0,1.5707963267948966,-0.05936361098165104,-0.0
6.878942251205444,0.5541216544411443,-0.5214194693039268,0.01,0.33355418191334824,0.23397256637897657,-0.0,0.9570416129326894,1.3982768752077501,0.0,1.5707963267948966,-0.05963305942106306,-0.0
7.035209894180298,0.4373209745857554,-0.44543646353732325,0.01,0.336172960879309,0.23666206893519434,-0.0,1.0728817561608572,1.3943751036359253,0.0,1.5707963267948966,-0.060593596048283696,-0.0
7.191190004348755,0.314303684538518,-0.3527464314731124,0.01,0.3373157694356133,0.23700333073426572,-0.0,1.1957771669941408,1.3913698328142405,-1.5707963267948966,1.5707963267948966,-0.06071547526223776,-0.0
7.35788369178772,0.24618086274088133,-0.23063935311077566,0.01,0.33057755354318935,0.22450306463631312,-0.0,1.2683643695410467,1.3903835836858482,-1.5707963267948966,1.5707963267948966,-0.05625109451296897,-0.0
7.513649940490723,0.18876059600699016,-0.0650192582132536,0.01,0.3139021111966331,0.21934931570223587,-0.0,1.3276252608942511,1.389531073054982,-1.5707963267948966,1.5707963267948966,-0.05441046989365567,-0.0
7.668772459030151,0.14977153412312483,-0.07148712926202459,0.01,0.3081818707184982,0.2140765580282468,-0.0,1.3684974505188265,1.3827228515653913,-1.5707963267948966,1.5707963267948966,-0.052527342152945286,-0.0
7.815142393112183,0.11568760661878755,-0.16315958749420129,0.01,0.3025266277094539,0.03962855130976578,-0.0,1.4086360804395575,1.380903217966706,-1.5707963267948966,1.5707963267948966,-0.04647263973655214,-0.0
7.979250907897949,-0.03154273155047342,-0.1338384648361704,0.01,0.32286613158315774,0.18331964834132558,-0.0,1.452906819163653,1.3793272347808068,-1.5707963267948966,1.5707963267948966,-0.04154273155047342,-0.0
